job_title,company_name,city,search_keyword,salary_raw,salary_min,salary_max,education,experience,duration,company_size,industry,url,city_clean,company_size_clean,salary_valid,salary_mid,salary_tier,edu_score,competitiveness_score
全栈开发辅助,,苏州,Java开发,200-400,4.4,8.8,不限,不限,不限,50-150人,不限,https://www.shixiseng.com/intern/inn_ntbitwks5xyu,苏州,50-150人,TRUE,6.6000000000000005,6-10k,0,0.76
【27届实习】901an0开发工程师（长沙研发中心）(A220562),,长沙,Java开发,200-400,4.4,8.8,不限,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_avu4lr9scd1p,长沙,50人以下,TRUE,6.6000000000000005,6-10k,0,0.76
RpA自动化工程师,,杭州,后端开发,200-400,4.4,8.8,不限,不限,不限,50-150人,快消/百货/批发/零售,https://www.shixiseng.com/intern/inn_dnk5fmjap8fw,杭州,50-150人,TRUE,6.6000000000000005,6-10k,0,0.76
目标检测算法实习生,,重庆,后端开发,200-400,4.4,8.8,不限,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_kjdjhm10epoj,重庆,50人以下,TRUE,6.6000000000000005,6-10k,0,0.76
人工智能工程师-0AE 智能体协作工程师（0pen10AM/Deep11ame）,,苏州,后端开发,200-400,4.4,8.8,不限,不限,不限,50-150人,不限,https://www.shixiseng.com/intern/inn_zif9xzemkbcc,苏州,50-150人,TRUE,6.6000000000000005,6-10k,0,0.76
AI软件算法工程师（实习生）,,上海,算法工程师,200-400,4.4,8.8,不限,不限,不限,15人以下,电子/通信/硬件,https://www.shixiseng.com/intern/inn_1ruriqzr0gfq,上海,15人以下,TRUE,6.6000000000000005,6-10k,0,0.76
1Mp预备役-电子系统工程师学员,,长沙,算法工程师,200-400,4.4,8.8,不限,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_pu4cwo9bg1cj,长沙,50人以下,TRUE,6.6000000000000005,6-10k,0,0.76
1Mp预备役-多模态大模型算法学员,,无锡,算法工程师,200-400,4.4,8.8,不限,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_kljwrc2sysi7,无锡,50人以下,TRUE,6.6000000000000005,6-10k,0,0.76
1Mp预备役-人工智能战略学员,,无锡,算法工程师,200-400,4.4,8.8,不限,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_ah259xewwxp7,无锡,50人以下,TRUE,6.6000000000000005,6-10k,0,0.76
1Mp预备役-数字制造与人工智能战略实习生,,无锡,人工智能,200-400,4.4,8.8,不限,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_ta6ugcklj4sl,无锡,50人以下,TRUE,6.6000000000000005,6-10k,0,0.76
视觉/交互设计,,杭州,计算机视觉,200-400,4.4,8.8,不限,不限,不限,少于15人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_gt62h7do9msw,杭州,50人以下,TRUE,6.6000000000000005,6-10k,0,0.76
百度大模型团队hR实习生(招聘方向),,北京,大模型算法,200-400,4.4,8.8,不限,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_ftev0cmsjqvj,北京,50人以下,TRUE,6.6000000000000005,6-10k,0,0.76
1Mp预备役-初级产品管理学员,,上海,产品经理,200-400,4.4,8.8,不限,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_edx6qsu6m2bj,上海,50人以下,TRUE,6.6000000000000005,6-10k,0,0.76
校园推广专员,,全国,产品经理,200-400,4.4,8.8,不限,不限,不限,少于15人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_jmwjkgtkmm6d,全国,50人以下,TRUE,6.6000000000000005,6-10k,0,0.76
AI 内容运营,,广州,产品经理,200-400,4.4,8.8,不限,不限,不限,15-50人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_mzfwkif8pk26,广州,15-50人,TRUE,6.6000000000000005,6-10k,0,0.76
营销实习生,,全国,产品运营,200-400,4.4,8.8,不限,不限,不限,2000人以上,农林牧渔/其他,https://www.shixiseng.com/intern/inn_uxctfrcyxvqj,全国,50人以下,TRUE,6.6000000000000005,6-10k,0,0.76
小红书运营(接受线上工作,,广州,产品运营,200-400,4.4,8.8,不限,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_fnonszhqyvnv,广州,50人以下,TRUE,6.6000000000000005,6-10k,0,0.76
校园品牌推广实习生,,杭州,产品运营,200-400,4.4,8.8,不限,不限,不限,15人以下,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_xvf6a7kcqjj6,杭州,15人以下,TRUE,6.6000000000000005,6-10k,0,0.76
新媒体运营,,杭州,产品运营,200-400,4.4,8.8,不限,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_aaekoestdecs,杭州,50人以下,TRUE,6.6000000000000005,6-10k,0,0.76
抖音运营,,重庆,产品运营,200-400,4.4,8.8,不限,不限,不限,15-50人,医疗/健康/制药/生物,https://www.shixiseng.com/intern/inn_itvjiiquncan,重庆,15-50人,TRUE,6.6000000000000005,6-10k,0,0.76
大学生职业规划师,,全国,产品经理,200-400,4.4,8.8,大专,不限,不限,15-50人,教育/培训,https://www.shixiseng.com/intern/inn_wnnmxy8voqwc,全国,15-50人,TRUE,6.6000000000000005,6-10k,1,0.66
商务顾问实习生,,深圳,产品运营,200-400,4.4,8.8,大专,不限,不限,15-50人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_c7ebym6dnhcz,深圳,15-50人,TRUE,6.6000000000000005,6-10k,1,0.66
AI新媒体运营,,北京,数据运营,200-400,4.4,8.8,大专,不限,不限,少于15人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_yxpvhpkr6fkk,北京,50人以下,TRUE,6.6000000000000005,6-10k,1,0.66
Java开发（可转正实习）,,北京,Java开发,200-400,4.4,8.8,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_ayl3cguc07j4,北京,150-500人,TRUE,6.6000000000000005,6-10k,2,0.56
后端开发实习生,,北京,Java开发,200-400,4.4,8.8,本科,不限,不限,少于15人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_q6o8fvwh4gkd,北京,50人以下,TRUE,6.6000000000000005,6-10k,2,0.56
前端开发实习生,,北京,Java开发,200-400,4.4,8.8,本科,不限,不限,少于15人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_0qv6xy09urvd,北京,50人以下,TRUE,6.6000000000000005,6-10k,2,0.56
后端开发工程师,,北京,Java开发,200-400,4.4,8.8,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_asqxhkgkc2ja,北京,50人以下,TRUE,6.6000000000000005,6-10k,2,0.56
后端开发实习生（901an0方向）,,北京,Java开发,200-400,4.4,8.8,本科,不限,不限,50-150人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_2rwcm5rd2ofi,北京,50-150人,TRUE,6.6000000000000005,6-10k,2,0.56
前端开发工程师,,北京,Java开发,200-400,4.4,8.8,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_qnb29dhnyuza,北京,50人以下,TRUE,6.6000000000000005,6-10k,2,0.56
测试开发工程师,,北京,Java开发,200-400,4.4,8.8,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_col4uichxnx2,北京,50人以下,TRUE,6.6000000000000005,6-10k,2,0.56
移动端开发工程师,,北京,Java开发,200-400,4.4,8.8,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_ejxkltq10mj3,北京,50人以下,TRUE,6.6000000000000005,6-10k,2,0.56
软件开发0++实习生,,北京,Java开发,200-400,4.4,8.8,本科,不限,不限,50-150人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_milhsmlkjmgh,北京,50-150人,TRUE,6.6000000000000005,6-10k,2,0.56
前端开发（可转正实习）,,北京,Java开发,200-400,4.4,8.8,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_zasdhbpjhkhm,北京,150-500人,TRUE,6.6000000000000005,6-10k,2,0.56
